Return,Risk,Sharpe
0.17278056029671918,0.1959479006428738,0.6265979880054634
0.19800197418570858,0.20259555894715006,0.7305292127569145
0.17808708270775386,0.19637804475877302,0.6522474692376816
0.21392687215311995,0.2214446131313306,0.7402612772336937
0.1986678003323723,0.20479026298160247,0.7259515084744436
0.19095172810522637,0.2023591828139229,0.6965422875562655
0.19960055239151295,0.22107422341174768,0.676698305586192
0.1964890901643196,0.2077631938844403,0.7050771959435611
0.1947957583710903,0.2214765199631479,0.6537747585847172
0.1920020040019106,0.19854103783994825,0.7152274690756074
0.17586412249845407,0.19484422530754394,0.6459730705377025
0.18080909902154274,0.19619219935768653,0.6667395515713599
0.19746897084197723,0.20750431899337204,0.7106790430067511
0.2104292086561475,0.2149296386114866,0.746426643121772
0.2102312714584747,0.21476100035776424,0.7460911021626365
0.18709835579766015,0.19656654147371583,0.6974653711145061
0.18351149179776585,0.20068016395057797,0.6652949109142947
0.1726736970586964,0.21728202275734554,0.5645828196090338
0.19130822226978364,0.199097927731322,0.7097423056079004
0.1685682869392254,0.20558089133940713,0.5767476060966832
0.1861578261707167,0.20384810607890982,0.6679376560801102
0.19326025330277394,0.21072096477947125,0.6798576185938693
0.1927152377138841,0.19964962941748088,0.7148284628941479
0.20108051002348376,0.20693135470030155,0.730099651849733
0.18787117117010668,0.19818304019232857,0.6956759318875536
0.1827307984448919,0.2016409458079064,0.6582532030539974
0.16599781652186324,0.19773181662767805,0.5866421423734905
0.19378750228113395,0.19939987032552772,0.7211012827961999
0.1968655923399374,0.20631249596276371,0.7118598980376081
0.18684217305084244,0.19890552825525867,0.6879757151607706
0.1821827718385055,0.2106881977451726,0.6273857446840976
0.19972498973099068,0.21378857489411374,0.7003413994650893
0.20325611735061694,0.20880463718529566,0.733968935826917
0.19804214420537256,0.20514247273759614,0.7216552585613886
0.18085069834916173,0.19553576230377345,0.6691906217435529
0.209247690311331,0.21412359053838764,0.7437185688457872
0.2004711623308768,0.2086770327735968,0.7210719854068934
0.17554784831717055,0.2022567103693594,0.6207351444008763
0.17793272626906692,0.19749099323078714,0.6477901810922855
0.18232949916931424,0.20548075278318376,0.6439994859710476
0.19461018241599828,0.20039579541410374,0.7216228370319425
0.17019451772689695,0.20724790324380443,0.5799552895138402
0.17308921810724676,0.19918117671278027,0.6179761568772218
